rank,REGION,CONTROL,CCBASIC,college,ACCREDAGENCY,ADM_RATE,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,AVGFACSAL,PCTPELL,C150_4,AGE_ENTRY,FEMALE,MARRIED,FIRST_GEN,FAMINC,MD_FAMINC,ENDOWBEGIN,SAT_AVG,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID
326,Far West,Public,Doctoral Universities: Very High Research Activity,University of Nevada - Reno,Northwest Commission on Colleges and Universities,1.128101091498945,0.6506164315008122,-0.19476767732750766,-0.5681108748899385,0.8977165302422697,0.06561695288712083,0.012035911991854603,0.9433702837917078,1.4246699632013295,-0.915750909330715,-0.4355006451416213,-0.1469255847168835,NA,-1.1006116088492903,NA,0.07195569308320376,0.040945975519139914,-0.8354406654369837,-0.05384200425274102,-0.019638784592127312,-0.4108262952814196,1.2740137993479628,-0.5605396900975391,-0.6077095295764509,-0.21819575206627184,-0.7581163572478034,-0.5900521274416131,-0.5221020241792625,-0.8326677748143139,-1.0363077107268286,-0.9290504065101337,-0.7047503662701641,-0.29723860001741725
327,Far West,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,California Baptist University,Western Association of Schools and Colleges Senior Colleges and University Commission,0.8277451404793763,-0.11451796602912433,-1.1528655881282848,-0.16561648241915503,2.2753977778584464,-0.17899469252243708,0.009179835081035813,2.1195281829491157,0.4245889026078719,-0.6591989380857249,0.3288598403411747,NA,-0.090865740524799,0.14904297183934456,NA,0.00844661207927667,1.6934571525947015,-0.725305365583971,1.0458381664327645,0.8697345316552804,1.0226465731830288,1.5925271562996723,-0.7656108461383074,-0.8408039344958211,-0.3103123920241518,-1.4838798673748355,-1.4550255313774163,-1.2899899224218891,-1.392883333913478,-1.3024387131721467,-1.3935756097652006,-1.2564772466370453,NA
328,Southwest,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,University of St. Thomas - Texas,Southern Association of Colleges and Schools Commission on Colleges,1.4989056995694516,-0.6306075649248434,-2.075813714541707,0.12205976047532348,3.326094850333637,0.5094483919807518,-0.09363893370844131,0.002443964465781633,-0.9982906551470477,0.04153256546402388,-0.0649016218772353,NA,-1.1652479143069585,-0.1491572321255705,NA,-0.7676975159908158,1.2711187875998597,-0.4432168878959334,0.7573882913487923,1.388548220103185,0.09389302921082042,1.2054781707168085,-1.1451045957160118,-1.151772868628628,-0.2982098028691592,NA,NA,NA,-0.720624662994481,NA,NA,NA,-0.29723860001741725
329,Plains,Public,Master's Colleges & Universities: Larger Programs,University of Northern Iowa,Higher Learning Commission,0.7729048685235561,-0.10457766662301209,1.3129450438937253,-0.64129167352099,-0.725429292064232,-0.8170023862195313,-0.1193436259058106,-0.33360114957919207,-0.7055840032660357,-0.655369804186546,0.19650304631817983,0.16677038251394533,NA,-1.2089722356889838,NA,-0.5933107024054469,-0.009375191373862961,-0.6109067638011646,-0.2562635063842321,0.26784400583192747,-0.5943934045180636,-0.34370073697402215,-0.17796991301930845,0.34395150845206063,-0.29167216855445616,-0.7984365522548607,-0.6765494678351934,-0.8711419779259111,-1.5796218536131994,-1.0363077107268286,-1.161313008137667,-0.9806138064536047,-1.4861930000870862
330,Southeast,Public,Doctoral Universities: High Research Activity,University of Louisiana at Lafayette,Southern Association of Colleges and Schools Commission on Colleges,0.2835609033793152,0.3224074466053045,0.2046616907106147,1.7736746813037112,-0.6022441180498994,-0.6783050615027717,-0.05365385695697798,-0.2663921267701973,-0.4454003127051362,-0.8583139008430306,-0.005341064566887575,-0.5288525050324019,NA,-1.1157202883724344,NA,-0.6610303302162642,0.8020536247758017,-1.4912786123036303,0.14105672893424803,0.46374278773506983,-0.03204181409198485,1.2763253346834222,-0.8531117835004659,-0.8810006539783751,-0.29044264137942155,-0.8065005912562722,-0.8495441486223541,-1.0805659501739,NA,-1.0363077107268286,-0.46452520325506685,-0.9806138064536047,NA
331,Southeast,Public,Master's Colleges & Universities: Larger Programs,Citadel Military College of South Carolina,Southern Association of Colleges and Schools Commission on Colleges,0.8180426308256544,-0.5860105459676912,0.9438723078265004,-0.06593918773203304,-0.5171014242458752,-0.7400884152402374,-0.042229549313702756,0.03604847587027902,0.3066931678224643,-0.9310674449274309,-0.4586630840956454,0.6079833443817092,NA,-0.7687112008830762,NA,-0.4396257439539548,-0.4047557883903105,-0.04672980842508958,0.04713853340692097,-4.109928041816441,0.011879976484045318,-0.7154698360514833,0.2313146442474196,0.33914652934593126,-0.23681341603033312,-0.8790769422689754,-0.8495441486223541,-0.8711419779259111,-1.0816524677472756,-0.7701767082815106,-0.9290504065101337,-0.9806138064536047,NA
332,Plains,"Private, Nonprofit",Baccalaureate Colleges: Diverse Fields,Loras College,Higher Learning Commission,-0.0918840353951454,-0.7283090662948295,0.9348185754843028,-0.40660842273865233,-0.23902900937528607,-0.857350698864407,-0.1536165488356363,-0.5688327294106736,-0.8031528872263729,-0.7357816160693041,0.5406307107779668,NA,-0.7570376572687619,0.02930178120299687,NA,-1.2080505362114153,0.12990660984784033,-0.18031326889196844,-0.6906601205667307,-0.940442097333114,NA,-0.8719060111972976,0.6008803222514517,0.9762190234304107,-0.3176962212220287,NA,NA,NA,NA,NA,NA,NA,NA
333,Southeast,"Private, Nonprofit",Doctoral/Professional Universities,Keiser University - Fort Lauderdale,Southern Association of Colleges and Schools Commission on Colleges,1.5457308548548057,0.7730343530157259,-1.4905165472431774,1.409032426055885,1.3415454660292039,-0.7690887649537417,0.05487706565413675,0.30488456710625794,-1.2503436053779193,-0.9310674449274309,5.21282553978969,NA,1.1348120591426298,-0.2442732373053649,NA,-1.5694558038028235,3.012590599004122,-0.07230962000385327,3.0647777473207687,1.6302445628655933,2.274440848328255,2.2046068984645997,-1.9668560498850451,-1.7272061593780905,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,Great Lakes,Public,Doctoral Universities: High Research Activity,Indiana University-Purdue University - Indianapolis (IUPUI),Higher Learning Commission,0.7585620281658803,0.9912731787156855,0.38786662751743356,0.27977699890431384,-0.21819622259345028,-0.2723001655137117,-0.127911856638267,-0.46801919519718155,0.23758187501722533,-0.486887912622672,-0.7928639890037077,-0.6698908775672174,NA,-1.20504790334531,NA,-0.5305033792026682,0.8730424137855727,-1.403880922742853,0.20466461395871058,0.4043008928790655,-0.1877535827270775,0.9320215686867234,-0.839059560481089,-0.7389891789870878,0.02342578166952638,-1.1774463853211996,-1.109036169803095,-1.0107579594245704,-1.2061448142137567,-1.3024387131721467,-1.161313008137667,-0.9806138064536047,-1.4861930000870862
335,Far West,"Private, Nonprofit",Master's Colleges & Universities: Medium Programs,The Master's University,Western Association of Schools and Colleges Senior Colleges and University Commission,-0.028606798523045228,-0.7095926466923298,0.5034348580031306,-0.8280288838209148,-1.0424499604834707,-0.38073625574681463,0.00346768125939818,-0.33360114957919207,2.2214825155440847,-0.9674442169696309,3.7370472864332953,NA,0.3696959441553592,-0.2408394465046503,NA,-0.7203288644133011,0.5890872577464878,-0.5853269522224009,0.27716495045854966,-0.9751600297788029,0.5490054324999714,-0.30962942863289256,-0.12821301448712452,0.0159852253226815,-0.3207081673426638,NA,NA,NA,-0.5214369086481115,NA,NA,NA,NA
336,Southeast,Public,Master's Colleges & Universities: Larger Programs,University of West Florida,Southern Association of Colleges and Schools Commission on Colleges,-0.12647559155189342,-0.015741837696315344,0.37242202528662605,0.4236151203515532,-0.27616571624725395,-0.5459121606367738,-0.02509308784878991,0.40569810131975004,0.652249631848659,-0.7338670491197146,-0.25351005336000315,-1.7780198015981359,NA,-1.372371623648703,NA,-0.36909908493854404,0.8676508601898939,-1.7051542591149642,1.1561836405199544,0.28524920203841625,1.216297947726118,1.0347137699892077,-1.259574254795581,-1.1800523932356275,-0.3117708610651676,-0.6452198112280427,-0.5035547870480328,-0.8013339871765813,-1.0816524677472756,-0.7701767082815106,-0.46452520325506685,-0.7047503662701641,-1.4861930000870862
337,Great Lakes,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Baldwin Wallace University,Higher Learning Commission,0.3907103578160718,-0.5846672622641625,0.9976621293889676,0.0539259134739996,-0.5841286512830858,-0.7501754934014562,-0.1221997028166294,-0.33360114957919207,0.4245889026078719,-0.9655296500200413,-0.7399212713945097,NA,-0.26859883736925905,0.14531485611285444,NA,-0.6641882403214319,0.5845942964167554,-0.1454963031319846,-0.1935344179323654,-0.24718745735031125,-0.5829486610446191,0.6001119792624658,-0.3368956883987062,-0.23275182082765633,-0.2841145492505458,-0.580707499216751,-0.5900521274416131,-0.6617180056779219,NA,-0.7701767082815106,-0.9290504065101337,-0.7047503662701641,NA
338,Plains,Public,Doctoral Universities: High Research Activity,North Dakota State University,Higher Learning Commission,1.4149578986524654,0.08410891759931659,1.5398209249393795,-0.642553411428422,-0.9147359197774345,-0.7943064603567889,-0.005100549473058245,-0.43441468379268416,-0.2583932851144896,-0.8563993338934413,-0.7200677522910606,0.283262253634147,NA,-1.152363741631489,NA,-0.26313365696514085,-0.4757445774000817,-0.6983044533619427,-0.37951174671937993,-0.7993735547306559,-0.6618956546933138,-0.8715098495623714,0.2455961072544374,0.7508930208544302,-0.329543782005664,-0.7903725132534491,-0.832244680543638,-0.6617180056779219,-1.143898640980516,-1.0363077107268286,-1.161313008137667,-0.42888692608672346,NA
339,Rocky Mountains,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Northwest Nazarene University,Northwest Commission on Colleges and Universities,0.6864259781316862,-0.7300105589859658,0.9491980327336754,-0.7699889400790463,0.028174125435215174,-0.8447418511628834,0.009179835081035813,0.2712800557017606,0.1806666927070286,-0.7932186245569885,-0.5777841987163409,NA,-0.7546818430248736,-0.17780485823438943,NA,-1.268752586010749,0.3922955515042102,-0.6997255540052072,1.2585233171599122,0.5479179304913016,1.4355587830416,0.8103027622398166,-0.7398269550130911,-0.47545618395928546,-0.31688524434699605,-1.2097025413268454,-1.1955335101966753,-1.0805659501739,-1.0194062945140352,-1.3024387131721467,-1.6258382113927339,-1.8082041270039266,NA
340,Rocky Mountains,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Westminster College - Utah,Northwest Commission on Colleges and Universities,1.1344288151861552,-0.712547870840093,0.6136773635816521,-0.6463386251507178,-0.05968588838383096,-0.6959574482849047,-0.09363893370844131,0.6073251697467343,0.10342465957176158,-0.2073611379826083,0.24282792422622804,NA,-0.38089264966126696,0.1651817886027032,NA,-0.7062937083903338,0.2862616641225267,-0.21868298626011515,0.3009002316952155,0.3992812268353318,0.3567679415171391,0.10067879322880222,-0.17595422081724854,-0.23931368656730442,-0.30418505028099346,-0.34685036817581844,-0.2440627658672918,-0.5919100149285923,NA,-0.5040457058361926,-0.6967878048826003,-0.7047503662701641,NA
341,Mid East,"Private, Nonprofit",Doctoral/Professional Universities,Adelphi University,Middle States Commission on Higher Education,0.592775667560978,-0.38469709493219295,-0.5436026587474684,0.1712675388651685,0.4529818211169949,0.5157528158315136,-0.036517395492065126,-0.3672056609836894,-0.656799561285867,-0.3356371236051032,1.1130738449274202,NA,0.3568698443830786,0.38469912907695797,NA,0.9617845849393315,0.13080520211378668,0.03000962631120305,0.05506153051054381,1.4253486463844867,-0.4236713556224789,0.96589852823387,-0.1656580752034516,-0.44891237867696704,-0.2747417376704367,-0.6936040452365115,-0.6765494678351934,-0.5221020241792625,-0.27245221571514966,-0.7701767082815106,-0.6967878048826003,-0.42888692608672346,-0.29723860001741725
342,Far West,"Private, Nonprofit",Master's Colleges & Universities: Medium Programs,Northwest University,Northwest Commission on Colleges and Universities,1.3588520819592034,-0.7657419054998287,-0.1068932163591209,-0.5517082820933236,-0.38395274350979514,-0.4374760704036709,0.12342291151378817,2.6908048768255712,0.9043025820795307,-0.38350129734484023,4.177133626559754,NA,-0.8748283694631758,-0.029317933180630945,NA,-1.0512076676547555,0.7481380888190133,-1.024447050991185,1.5155073755410893,0.46477662738520825,1.3759367758973235,1.0614004824534924,-0.8554165354862194,-0.6665334808360703,-0.3270465190825135,-1.1129340733099078,-0.8495441486223541,-1.0386811557243023,-1.2683909874469972,-1.3024387131721467,-1.161313008137667,-1.8082041270039266,NA
343,Plains,"Private, Nonprofit",Doctoral/Professional Universities,The College of St. Scholastica,Higher Learning Commission,0.5379353956051578,-0.6400105508495442,1.2879141368300033,-0.5189030965000936,-0.9065839597323685,-0.6493047117892675,0.18054444973016434,-0.5688327294106736,-0.14049755032908173,-0.7759875220106831,-0.3229973702220755,NA,-0.6371528879686695,0.2565696780560075,NA,-1.0719095227886324,0.22066442870843397,-0.25065775073356994,2.033213235373901,1.737528139739081,1.949828561170078,0.26467125758676086,-0.4506141025454834,-0.17242499064056904,-0.3031019842810791,-0.34685036817581844,NA,NA,-1.8908527197794018,-0.5040457058361926,-0.9290504065101337,-0.42888692608672346,NA
344,Plains,Public,Doctoral Universities: High Research Activity,University of Missouri - St. Louis,Higher Learning Commission,-0.12521004681445155,-0.2672940992437863,0.22543201784859718,1.0696249289566977,-0.873976119552104,-0.4034321816095572,-0.07650247224352845,-0.29999663817469463,-0.3315699480847425,-0.6362241346906512,1.533306665950429,-0.7081667780781409,NA,-1.0405202698367848,NA,-0.32243219116217775,-0.3993642347946315,-1.1303190489144035,1.463079197931478,0.40380478504226286,0.347889806330849,1.206628626454239,-1.3689156783018936,-1.3946889048486328,-0.30313890700576207,-0.4839390311998134,-0.2440627658672918,-0.6198332112283241,NA,-0.7701767082815106,-0.6967878048826003,-0.7047503662701641,NA
345,Southeast,Public,Doctoral Universities: Very High Research Activity,University of Southern Mississippi,Southern Association of Colleges and Schools Commission on Colleges,1.5090300574689879,0.17697459763659937,0.11945009219581515,2.692219877914151,-0.8223470392666851,-0.8170023862195313,-0.019380934027152276,-0.19918310396120253,-0.4250734618800659,-0.7893894906578094,-0.8987494242221038,-0.33372862090606403,NA,-1.0618097728012152,NA,-0.7638378480844997,1.91540944228348,-1.5921767579754225,0.7254589433439385,0.7772201464356069,0.39718552806244095,0.6799193822022802,-1.5211279912176936,-1.460498068024652,-0.29587247402382744,-0.9113330982746212,NA,NA,NA,-1.0363077107268286,-0.6967878048826003,-1.2564772466370453,NA
346,Rocky Mountains,Public,Doctoral Universities: High Research Activity,Utah State University,Northwest Commission on Colleges and Universities,1.2858723354333812,1.0491239302143207,1.3193359137823357,-0.8684044968587362,-0.6067729847416028,-0.8598724684047115,0.30906791071701073,0.40569810131975004,-0.8397412187114995,-0.9234091771290729,0.43474527555957077,-0.494945049688486,NA,-1.2659241088265503,NA,-0.24629146973758007,0.5145040996729304,-1.5864923554023636,0.6815101317764088,-0.1499811168341815,1.9259351658857191,0.2506025317000356,-0.9925051688253844,-0.825838647147656,-0.20972234609785187,-0.2500819001588808,-0.1575654254737115,-0.3126780519312735,NA,-0.5040457058361926,-0.46452520325506685,-0.42888692608672346,NA
347,Mid East,"Private, Nonprofit",Master's Colleges & Universities: Larger Programs,Molloy University,Middle States Commission on Higher Education,0.5729488000077197,-0.5346971084928956,-0.012627885502123707,0.18640839375435148,0.6812367023788467,-0.040297367805677324,-0.09363893370844131,0.1368620100837711,-0.945440843001865,-0.9578713822216836,-0.27005465261287753,NA,-0.04924635554943943,0.041123832388314276,NA,0.2712549086093396,0.23773768176141705,0.049905035316908666,0.21253145828761902,1.6746526250131017,-0.2994974098049202,0.953501880525122,-0.06822078728679351,-0.10015979826908973,-0.31765578922122073,-0.6129636552223969,-0.5900521274416131,-0.4522940334299329,-0.8326677748143139,-0.5040457058361926,NA,NA,NA
348,Southeast,Public,Doctoral Universities: High Research Activity,University of South Alabama,Southern Association of Colleges and Schools Commission on Colleges,0.5261236447223656,-0.052368706679197366,0.12477581710299011,1.752225136877368,-0.7716237323196069,-0.553477469257688,0.05487706565413675,-0.13197408115220782,-0.14049755032908173,-0.743439883867662,0.24944576392737774,0.24748260750437076,NA,-1.1772341978595218,NA,-0.9091017129222114,1.1812595610052126,-1.9360831136454737,0.1469572471042046,0.5236613193708943,-0.1570020628039218,0.7638676804049087,-1.0992211815914887,-1.1116608183814243,-0.20177510941217247,-0.6936040452365115,-0.9879398932520825,-1.2201819316725595,-1.0194062945140352,-0.7701767082815106,-0.6967878048826003,-0.9806138064536047,-1.4861930000870862
